player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P05083,M00136,SEA,iOS,42,3645,14,6,434
P07883,M00137,Europe,Android,61,2898,14,8,345
P09363,M00137,NA,Android,34,6024,20,8,370
P04211,M00137,SEA,Android,42,1665,8,13,363
P08835,M00137,LatAm,Android,102,3146,15,7,352
P08700,M00138,India,Android,43,959,1,10,362
P01796,M00138,India,PC,85,1276,4,5,425
P02587,M00138,India,Android,71,2111,8,4,440
P08356,M00138,NA,PC,64,4133,11,5,413
P02317,M00139,India,iOS,79,6587,19,6,383
P04186,M00139,India,Android,72,1984,8,11,341
P08828,M00139,India,Android,82,4173,12,8,471
P07073,M00139,Europe,iOS,67,1172,4,9,345
P05235,M00140,NA,iOS,27,4604,17,2,496
P08744,M00140,LatAm,Android,141,4570,18,8,466
P08671,M00140,India,PC,119,6246,17,7,486
P04769,M00140,Middle_East,PC,122,1251,7,10,313
P09973,M00141,India,PC,95,15501,33,1,376
P07145,M00141,India,PC,116,3555,9,7,466
P02914,M00141,SEA,Android,67,3989,10,8,475
P09872,M00141,Middle_East,PC,147,16361,34,1,337
P09894,M00142,NA,Android,50,12225,41,1,340
P02076,M00142,LatAm,iOS,178,1690,7,7,480
P04303,M00142,NA,iOS,32,6200,22,3,461
P05823,M00142,India,Android,72,3897,19,4,370
P02150,M00143,NA,PC,34,1220,4,5,327
P00145,M00143,NA,PC,69,4795,10,6,343
P04964,M00143,Middle_East,Android,96,1987,6,10,375
P08160,M00143,India,Android,84,3347,11,8,382
P09031,M00144,SEA,Android,93,4095,16,5,323
P04776,M00144,SEA,Android,106,1434,2,11,468
P08934,M00144,Europe,Android,16,1009,2,8,541
P07750,M00144,India,PC,44,1549,4,7,468
P09829,M00145,LatAm,Android,69,39735,9,2,38
P09215,M00145,Europe,PC,23,5628,10,2,333
P06061,M00145,India,iOS,58,3535,10,2,507
P09476,M00145,NA,Android,57,1067,2,11,426
P06410,M00146,SEA,PC,101,4020,11,6,400
P03318,M00146,India,Android,102,3315,8,10,447
P07465,M00146,Europe,Android,38,1843,8,11,502
P03062,M00146,India,Android,66,1264,4,9,495
P01356,M00147,SEA,Android,71,5629,16,1,494
P04515,M00147,Middle_East,iOS,96,3660,10,3,401
P05506,M00147,India,Console,60,9113,26,5,443
P05251,M00147,Europe,iOS,53,3732,15,9,366
P04512,M00148,India,Console,41,5987,14,9,361
P01731,M00148,India,Console,89,4768,10,5,390
P01759,M00148,SEA,Android,97,2193,5,9,421
P06651,M00148,Europe,Android,76,4597,14,3,432
P06647,M00149,Europe,Android,13,6548,16,1,351
P09861,M00149,SEA,iOS,72,17401,38,1,326
P04140,M00149,SEA,PC,107,8066,19,3,361
P09394,M00149,LatAm,PC,160,1866,5,7,456
P05124,M00150,India,Console,82,2830,8,12,378
P00001,M00150,India,PC,53,2174,7,14,291
P01865,M00150,SEA,iOS,66,2214,6,3,418
P00544,M00150,LatAm,Console,179,9008,30,3,428
P00350,M00151,SEA,iOS,50,2596,9,9,369
P06907,M00151,India,Console,91,5684,19,7,378
P09766,M00151,India,iOS,86,79574,122,0,198
P02524,M00151,India,iOS,89,4106,17,8,444
P03465,M00152,NA,Android,10,6756,30,5,372
P00458,M00152,SEA,iOS,80,4923,13,4,503
P03024,M00152,India,PC,90,7646,20,6,369
P07262,M00152,NA,Android,19,3696,14,3,384
P09516,M00153,NA,Console,29,1460,3,13,356
P07873,M00153,India,PC,38,1579,1,10,293
P06626,M00153,India,Android,43,3464,14,9,449
P02535,M00153,LatAm,Android,72,3018,9,4,308
P00132,M00154,India,iOS,93,3535,10,9,377
P03705,M00154,LatAm,iOS,100,8236,22,6,471
P01373,M00154,LatAm,PC,72,4397,17,5,457
P06201,M00154,India,iOS,115,1574,7,6,296
P04857,M00155,SEA,Android,23,4491,20,7,491
P04713,M00155,NA,Android,69,7361,23,2,451
P05545,M00155,SEA,PC,74,5424,18,7,424
P01414,M00155,SEA,Android,37,6076,16,4,346
P04114,M00156,NA,iOS,44,731,1,7,441
P00656,M00156,SEA,iOS,40,2690,6,9,460
P08138,M00156,India,Android,33,1158,1,13,288
P04099,M00156,India,iOS,78,11691,32,5,426
P00593,M00157,Europe,Console,61,6974,25,5,409
P08709,M00157,LatAm,PC,71,941,3,9,521
P03124,M00157,NA,Android,65,4063,16,9,320
P03048,M00157,NA,Console,24,5392,15,3,426
P03888,M00158,NA,Android,46,1711,8,12,293
P05736,M00158,Middle_East,Console,181,1232,2,5,378
P02185,M00158,Europe,iOS,74,4004,11,8,331
P02146,M00158,India,Android,91,4493,14,5,411
P07048,M00159,Europe,Android,77,1393,7,6,283
P03106,M00159,India,Android,32,8704,32,4,388
P09234,M00159,India,Console,48,3477,14,6,501
P09097,M00159,India,Android,45,2798,11,4,334
P02770,M00160,Europe,PC,67,9141,19,8,486
P05222,M00160,LatAm,PC,124,2171,5,12,325
P05834,M00160,NA,Android,35,2856,11,11,467
P01733,M00160,India,PC,110,1511,6,12,342
P00266,M00161,SEA,Android,39,2142,6,11,500
P05145,M00161,NA,Android,27,6717,19,5,423
P08268,M00161,SEA,Android,27,4303,14,2,399
P03938,M00161,LatAm,Android,129,4753,24,6,355
P00762,M00162,NA,Console,59,10344,18,1,399
P07221,M00162,NA,Android,13,2896,8,3,385
P08440,M00162,NA,Android,24,1002,2,14,467
P03258,M00162,Europe,iOS,59,3613,7,12,384
P04339,M00163,SEA,Console,34,5368,17,8,402
P04363,M00163,Middle_East,PC,112,2255,8,14,473
P00317,M00163,Europe,PC,74,1318,3,7,337
P08070,M00163,India,PC,48,8799,19,2,425
P01852,M00164,Middle_East,iOS,172,6443,24,5,485
P02485,M00164,SEA,Android,102,5174,19,4,481
P09874,M00164,SEA,Console,53,16474,33,0,410
P09575,M00164,India,Android,65,1280,7,14,417
P01079,M00165,Europe,iOS,59,6478,24,3,382
P08359,M00165,India,iOS,81,1404,3,10,515
P07334,M00165,SEA,Android,59,1598,4,9,319
P01072,M00165,India,PC,69,5760,10,8,351
P00104,M00166,India,Android,90,7623,24,7,480
P05749,M00166,LatAm,Console,110,2053,5,12,435
P01419,M00166,Europe,PC,78,4041,12,10,476
P01659,M00166,Europe,iOS,52,4521,12,11,484
P05285,M00167,Middle_East,PC,80,1755,4,11,484
P01150,M00167,India,Android,93,4318,13,10,472
P07151,M00167,NA,PC,39,6384,12,3,373
P01569,M00167,Europe,Android,59,3646,10,8,455
P01088,M00168,NA,iOS,10,4513,15,7,418
P06086,M00168,India,iOS,104,8281,19,5,383
P08675,M00168,NA,Console,54,2379,8,12,431
P08342,M00168,India,Android,48,1021,1,11,294
P07812,M00169,SEA,PC,24,6502,13,8,457
P06085,M00169,SEA,Android,66,1941,8,7,544
P08774,M00169,SEA,Console,78,2064,3,7,346
P08758,M00169,Europe,PC,63,8731,22,6,419
P01693,M00170,India,iOS,110,4639,12,2,491
P04735,M00170,SEA,PC,35,5455,13,9,350
P03388,M00170,Europe,iOS,64,1862,7,3,390
P03647,M00170,India,iOS,49,3301,11,3,497
P01684,M00171,SEA,Console,104,9217,28,6,340
P00009,M00171,Europe,iOS,78,1533,5,10,325
P06063,M00171,India,Android,77,1372,3,6,403
P06517,M00171,India,PC,102,2701,8,4,418
P04124,M00172,Middle_East,PC,83,3581,6,10,492
P08730,M00172,Europe,iOS,34,5934,19,8,368
P06046,M00172,SEA,PC,54,4073,11,4,386
P00568,M00172,LatAm,PC,95,5048,16,9,428
P09162,M00173,SEA,Android,108,7820,25,6,469
P01804,M00173,India,Android,46,2464,8,5,413
P08502,M00173,Middle_East,PC,161,4332,16,2,421
P04901,M00173,SEA,Android,100,1544,3,8,411
P01600,M00174,LatAm,Android,130,7347,24,4,354
P07932,M00174,LatAm,Console,84,8504,22,5,357
P09548,M00174,India,iOS,30,2679,9,6,366
P02824,M00174,NA,Android,72,2434,14,7,342
P05468,M00175,Middle_East,Android,143,6885,19,6,399
P03530,M00175,Europe,Android,14,4723,19,4,376
P08684,M00175,India,Android,109,3294,12,6,408
P01156,M00175,NA,iOS,17,5181,20,10,440
P06548,M00176,India,Android,50,7028,19,4,366
P09089,M00176,Europe,Android,40,4367,13,10,411
P07621,M00176,SEA,Android,108,5127,16,3,386
P08297,M00176,SEA,iOS,65,3900,11,4,494
P04541,M00177,India,Android,99,1892,8,7,291
P09135,M00177,SEA,Console,54,2933,11,6,455
P06483,M00177,SEA,Android,33,1679,8,7,413
P05827,M00177,India,PC,102,7545,21,3,497
P01191,M00178,SEA,Console,67,2574,8,11,389
P07445,M00178,NA,iOS,72,2703,6,7,411
P08521,M00178,LatAm,iOS,61,6746,17,8,446
P00961,M00178,SEA,Console,109,1799,3,10,364
P07455,M00179,SEA,Android,78,8599,30,1,420
P00037,M00179,India,PC,70,7330,23,8,432
P07517,M00179,Europe,Android,77,1928,5,12,370
P07645,M00179,India,iOS,83,1314,4,13,505
P04439,M00180,India,Console,92,8271,25,1,457
P06162,M00180,Europe,iOS,20,795,2,8,291
P07745,M00180,NA,Console,36,2696,11,4,358
P09588,M00180,NA,iOS,27,4065,19,2,481
P08120,M00181,NA,PC,70,7962,20,4,416
P06968,M00181,Europe,Android,25,4908,15,6,393
P05719,M00181,India,PC,90,7650,22,7,350
P00578,M00181,SEA,Console,79,1129,4,8,437
P09834,M00182,Europe,Console,31,47964,10,0,53
P04103,M00182,India,Console,87,3203,9,9,411
P07647,M00182,LatAm,Android,138,7905,29,4,381
P04152,M00182,India,iOS,71,6098,21,6,419
P03131,M00183,Middle_East,PC,97,5182,12,7,478
P04891,M00183,India,Android,38,4408,16,7,369
P09976,M00183,NA,iOS,26,27043,20,2,432
P07472,M00183,SEA,iOS,62,5998,25,3,353
P01834,M00184,India,Android,39,7074,19,3,363
P09149,M00184,Europe,Android,43,1875,8,13,511
P04892,M00184,NA,Console,65,5754,11,6,325
P02288,M00184,NA,Android,45,3654,14,10,408
P01331,M00185,SEA,Android,48,6672,31,1,470
P02772,M00185,Europe,PC,69,4761,17,3,328
P03687,M00185,NA,iOS,18,2765,8,8,396
P08284,M00185,Middle_East,Android,185,1366,4,9,529
P05929,M00186,NA,Android,29,5330,20,3,484
P00638,M00186,Europe,Android,50,1478,6,6,285
P00048,M00186,SEA,PC,43,3682,12,7,335
P02603,M00186,LatAm,PC,69,6396,18,2,356
P01966,M00187,India,Android,50,1795,6,6,393
P02169,M00187,LatAm,Console,140,5870,23,4,465
P05050,M00187,India,PC,98,3909,8,12,431
P03335,M00187,India,PC,112,7437,18,6,376
P03020,M00188,SEA,Console,75,6857,17,5,414
P08765,M00188,SEA,PC,24,9714,20,5,450
P09177,M00188,LatAm,Android,144,3623,13,9,428
P01361,M00188,Europe,Android,40,1541,7,11,362
P05799,M00189,NA,PC,45,4629,20,10,369
P09401,M00189,India,Android,57,1407,5,8,281
P03252,M00189,Europe,Console,13,7232,30,5,483
P06301,M00189,India,Android,76,2615,10,4,374
P02252,M00190,Middle_East,PC,93,2009,8,12,327
P06028,M00190,India,Console,83,3692,8,5,483
P01176,M00190,India,iOS,70,1201,6,11,523
P08800,M00190,Europe,iOS,60,1387,8,12,488
P03280,M00191,Europe,Android,29,3092,10,6,475
P02974,M00191,LatAm,iOS,102,8548,22,4,355
P03397,M00191,India,PC,118,4383,20,3,328
P06940,M00191,India,iOS,102,1592,7,7,333
P00966,M00192,LatAm,Android,63,4317,15,2,453
P08575,M00192,Middle_East,iOS,114,2606,6,4,381
P00743,M00192,SEA,Android,109,2500,7,10,302
P07515,M00192,Europe,Android,33,5069,16,7,358
P03315,M00193,Middle_East,Android,121,1858,6,6,427
P04899,M00193,Europe,Android,46,2668,5,12,390
P09341,M00193,India,iOS,38,5491,18,2,435
P04673,M00193,Europe,Android,30,5625,14,7,344
P08619,M00194,NA,iOS,17,2906,14,11,429
P01218,M00194,NA,Android,29,7746,32,6,357
P04398,M00194,SEA,iOS,62,5487,20,10,351
P06081,M00194,SEA,Android,107,4582,20,9,427
P02615,M00195,India,PC,116,5046,16,2,391
P02621,M00195,Europe,iOS,54,2549,8,10,496
P08715,M00195,SEA,Android,103,2852,5,9,492
P07283,M00195,NA,Console,58,2581,10,5,387
P03380,M00196,Europe,PC,76,4679,9,8,327
P07302,M00196,SEA,Android,85,3425,15,3,429
P09858,M00196,SEA,PC,99,62286,6,0,43
P05606,M00196,India,Android,30,9466,27,1,412
P09814,M00197,Europe,Console,31,55963,13,2,28
P05787,M00197,SEA,Console,52,1534,6,8,506
P08519,M00197,India,Android,115,3044,8,7,342
P06851,M00197,Europe,Android,68,6770,22,5,346
P01517,M00198,Europe,PC,53,3445,13,12,307
P05099,M00198,Middle_East,Console,96,3153,13,12,486
P07637,M00198,India,Android,116,860,3,8,299
P09086,M00198,Middle_East,Android,187,2045,7,6,450
P08024,M00199,Europe,iOS,54,1548,8,13,501
P02393,M00199,India,PC,90,1397,6,9,367
P00587,M00199,Middle_East,iOS,168,3039,9,3,395
P03520,M00199,Europe,PC,74,9160,26,5,393
P07654,M00200,Europe,Android,32,6127,15,2,472
P08947,M00200,SEA,Console,80,1722,2,6,321
P00851,M00200,Europe,iOS,11,7003,20,7,486
P00336,M00200,India,Android,86,6078,20,5,426
P06635,M00201,India,Android,81,2190,9,12,309
P08973,M00201,India,Android,32,5107,22,7,356
P07494,M00201,India,Console,62,907,1,14,403
P02869,M00201,NA,PC,65,4736,13,6,380
P04873,M00202,NA,Console,52,3832,7,7,486
P03551,M00202,Europe,Console,73,5636,18,2,328
P03843,M00202,NA,Android,45,5871,22,3,447
P07263,M00202,NA,iOS,36,1134,6,5,510
P05825,M00203,LatAm,iOS,152,3131,13,12,380
P00024,M00203,LatAm,Android,164,4355,14,4,460
P01454,M00203,NA,PC,25,4260,12,2,448
P01685,M00203,India,PC,92,3635,11,6,452
P02311,M00204,India,Android,54,6411,25,5,343
P09064,M00204,Middle_East,Android,161,3038,6,12,463
P09407,M00204,India,Android,116,7517,30,4,451
P00382,M00204,SEA,iOS,24,2714,10,8,512
P05815,M00205,LatAm,Android,173,6276,23,8,442
P05551,M00205,Europe,Console,59,3026,5,7,342
P09309,M00205,NA,PC,39,8875,18,2,415
P01619,M00205,SEA,Android,109,3253,14,5,397
P00790,M00206,NA,iOS,36,9191,32,2,411
P05984,M00206,India,PC,42,5944,11,4,386
P08673,M00206,India,Console,84,4128,14,7,518
P04476,M00206,India,Console,74,7634,19,4,379
P05607,M00207,LatAm,Android,69,9079,27,4,481
P09313,M00207,NA,Android,69,3066,14,6,358
P05649,M00207,Middle_East,Android,165,4138,14,7,410
P06217,M00207,India,iOS,71,3648,14,9,486
P02287,M00208,India,PC,59,1609,5,10,376
P09994,M00208,India,PC,97,13765,23,3,424
P07579,M00208,SEA,PC,78,1637,5,8,416
P01184,M00208,NA,Android,10,2668,7,12,373
P06002,M00209,India,iOS,39,8895,20,3,442
P05091,M00209,Europe,Console,32,4550,16,3,330
P02517,M00209,SEA,Android,56,5303,19,3,474
P04123,M00209,SEA,Console,66,2347,8,10,462
P05522,M00210,India,Console,71,12486,30,3,452
P05628,M00210,India,Android,39,2000,10,3,506
P08361,M00210,Europe,PC,64,2002,6,9,444
P05873,M00210,LatAm,Android,175,1508,5,10,342
P08613,M00211,SEA,PC,33,1297,4,10,413
P07728,M00211,NA,Android,44,1558,7,11,326
P05969,M00211,NA,PC,52,5922,20,3,386
P01181,M00211,Europe,Android,29,2026,5,10,396
P08763,M00212,India,iOS,81,8149,31,4,389
P08236,M00212,SEA,PC,52,10592,30,4,355
P02819,M00212,India,iOS,49,7059,23,8,464
P09965,M00212,Europe,iOS,72,42098,92,2,99
P08704,M00213,Europe,Android,59,1810,5,5,524
P06609,M00213,Europe,Android,55,9717,22,2,381
P02821,M00213,SEA,PC,92,823,3,12,528
P07536,M00213,India,PC,75,1919,2,12,537
P02261,M00214,India,Console,85,2993,8,6,409
P02240,M00214,India,iOS,30,1595,2,8,426
P06022,M00214,NA,PC,48,5150,15,10,337
P00783,M00214,India,Console,51,3412,11,9,399
P00933,M00215,Europe,Android,37,3563,13,5,345
P06203,M00215,Europe,Android,21,5913,17,8,435
P02413,M00215,NA,Android,70,1515,2,10,430
P06998,M00215,India,Android,113,1056,2,5,393
P09116,M00216,Europe,PC,56,13019,32,3,478
P01157,M00216,SEA,Console,94,2614,8,13,448
P08108,M00216,Europe,Android,41,2073,7,11,465
P05806,M00216,India,Android,40,2776,10,6,382
P04880,M00217,Middle_East,iOS,178,6217,20,2,336
P03310,M00217,LatAm,Android,162,3309,9,10,418
P08962,M00217,India,Android,83,2889,14,2,461
P01703,M00217,NA,PC,62,1168,2,12,408
P02493,M00218,NA,iOS,63,5213,17,8,384
P03707,M00218,India,iOS,74,1238,5,14,435
P08277,M00218,Europe,PC,66,7359,16,7,400
P00287,M00218,LatAm,iOS,160,1744,7,7,280
P01609,M00219,SEA,iOS,92,9600,20,2,373
P06632,M00219,Europe,iOS,54,6475,18,7,440
P08279,M00219,NA,PC,50,10126,30,3,391
P07316,M00219,Europe,PC,60,7413,14,10,459
P02253,M00220,India,Android,37,9314,26,3,460
P07416,M00220,India,iOS,116,3055,6,3,476
P08366,M00220,Europe,iOS,38,4342,12,5,409
P01892,M00220,LatAm,iOS,156,3363,12,7,399
P05063,M00221,NA,iOS,46,4924,12,3,323
P06121,M00221,Europe,Console,60,4024,11,9,390
P00564,M00221,India,Android,30,2778,10,4,514
P00292,M00221,India,Android,71,6521,21,6,485
P04717,M00222,LatAm,Android,101,4784,14,7,483
P07709,M00222,Middle_East,Android,139,5490,17,1,375
P06350,M00222,Middle_East,PC,140,9314,23,8,429
P00170,M00222,NA,PC,18,4424,12,9,436
P00268,M00223,Europe,iOS,18,3141,8,7,410
P04639,M00223,LatAm,Android,142,1098,2,5,400
P07078,M00223,India,Console,44,4851,13,5,407
P03356,M00223,Europe,Console,44,1642,2,10,484
P08280,M00224,LatAm,PC,164,8077,19,4,440
P00316,M00224,Europe,iOS,78,5187,18,10,434
P06729,M00224,Middle_East,iOS,150,4315,15,10,463
P09496,M00224,Europe,Android,30,5450,18,2,431
P04068,M00225,NA,Android,35,4662,19,9,473
P00246,M00225,NA,PC,33,3280,9,3,383
P00253,M00225,NA,iOS,41,2931,13,3,377
P01112,M00225,India,Console,49,10598,31,5,384
P04802,M00226,Middle_East,iOS,176,6012,32,3,407
P01714,M00226,NA,Android,69,4389,16,5,386
P00051,M00226,LatAm,PC,123,5515,17,9,492
P01836,M00226,NA,iOS,56,1710,6,11,512
P07897,M00227,SEA,Console,51,1454,3,9,549
P03384,M00227,India,Console,52,7026,19,3,367
P06411,M00227,LatAm,Android,128,7666,29,3,356
P04314,M00227,India,Android,113,4131,13,3,397
P00873,M00228,Middle_East,Android,98,3275,8,4,318
P01255,M00228,India,PC,113,7188,17,9,418
P08882,M00228,LatAm,PC,152,4240,10,12,317
P05852,M00228,Europe,PC,33,7461,16,1,490
P05703,M00229,NA,Android,22,5030,14,8,361
P08104,M00229,LatAm,PC,100,4246,14,4,320
P02099,M00229,Middle_East,PC,103,6523,16,9,502
P05129,M00229,Europe,Android,32,2277,5,12,416
P00249,M00230,NA,Android,28,2982,10,6,313
P06562,M00230,Europe,Android,20,1303,2,12,483
P01340,M00230,SEA,PC,24,2096,3,5,305
P07018,M00230,India,iOS,79,2151,5,3,443
P02111,M00231,SEA,PC,97,10778,32,4,365
P01570,M00231,NA,Console,26,10266,27,4,490
P01727,M00231,India,iOS,88,3873,14,4,509
P08385,M00231,SEA,PC,71,5326,13,3,333
P06941,M00232,India,PC,84,2428,8,5,383
P04396,M00232,SEA,Android,68,4850,17,2,328
P02421,M00232,India,PC,65,11677,18,4,397
P03046,M00232,Europe,PC,46,4549,14,8,355
P05504,M00233,SEA,Android,25,3518,12,7,352
P03704,M00233,SEA,Android,44,4579,15,5,469
P08192,M00233,Europe,PC,44,6514,13,8,435
P05332,M00233,India,Android,110,3470,13,4,327
P09809,M00234,Middle_East,PC,115,74780,163,0,232
P00448,M00234,SEA,iOS,27,4605,14,3,385
P07895,M00234,SEA,Android,68,5516,19,2,390
P08729,M00234,India,PC,36,3137,12,6,519
P07829,M00235,India,PC,44,2082,5,9,370
P01769,M00235,NA,Android,58,4874,15,4,441
P06809,M00235,LatAm,Android,97,10101,26,3,411
P04705,M00235,LatAm,Console,75,5359,18,9,405
P03870,M00236,LatAm,Android,99,4059,14,6,439
P01656,M00236,Europe,Android,50,2205,11,10,419
P03188,M00236,Europe,PC,67,1876,8,9,399
P00684,M00236,India,Android,56,676,1,10,331
P04171,M00237,SEA,iOS,79,5423,17,2,398
P04478,M00237,Middle_East,Android,199,1577,3,12,330
P00462,M00237,Europe,Console,10,8032,19,2,418
P05765,M00237,LatAm,iOS,139,1703,8,6,447
P07523,M00238,India,PC,38,1047,2,14,502
P04503,M00238,Middle_East,iOS,160,4151,10,12,392
P09710,M00238,India,PC,92,28860,183,1,102
P00319,M00238,SEA,Android,89,2891,6,10,433
P01146,M00239,NA,PC,12,7325,27,3,351
P05095,M00239,Europe,Console,26,3408,12,3,503
P01394,M00239,Europe,PC,19,7789,23,8,474
P06624,M00239,India,Console,38,6255,19,9,493
P01502,M00240,India,iOS,117,5062,13,7,454
P06409,M00240,SEA,PC,75,8892,24,1,426
P00377,M00240,Europe,iOS,16,7886,18,1,389
P00411,M00240,Europe,PC,12,8911,32,1,381
P01661,M00241,Europe,iOS,17,8347,19,2,376
P03152,M00241,NA,Android,18,3920,17,6,383
P01624,M00241,Europe,Console,76,5552,17,2,425
P05610,M00241,India,Android,45,5029,14,10,417
P08533,M00242,Middle_East,Android,164,2035,5,10,371
P05803,M00242,India,Console,105,4945,16,7,448
P05307,M00242,Europe,Console,40,2554,7,14,517
P07087,M00242,SEA,iOS,27,831,1,12,445
P08898,M00243,India,Android,76,9891,21,3,479
P07489,M00243,LatAm,Android,161,4584,19,10,374
P09616,M00243,India,Console,53,4804,13,5,463
P09218,M00243,SEA,iOS,106,1021,5,14,285
P01673,M00244,LatAm,PC,149,4678,10,10,339
P02359,M00244,India,PC,105,3607,11,12,481
P08468,M00244,India,Console,91,3166,13,4,486
P00275,M00244,NA,PC,48,4297,14,6,383
P02474,M00245,India,PC,75,3294,11,5,393
P05490,M00245,Middle_East,Android,127,6121,17,6,455
P04772,M00245,India,Console,71,6584,15,4,352
P02108,M00245,NA,Android,35,3098,11,5,419
P07501,M00246,India,Console,114,5292,11,2,396
P04415,M00246,India,Android,112,1773,7,6,354
P08139,M00246,SEA,Android,21,4020,16,6,455
P08661,M00246,SEA,PC,50,3948,10,8,370
P08240,M00247,LatAm,iOS,162,5155,19,3,383
P02418,M00247,SEA,Android,97,938,3,13,501
P08772,M00247,India,Console,45,6519,17,4,440
P02237,M00247,Europe,Console,70,5738,20,10,436
P03768,M00248,India,Android,72,4616,14,6,358
P09792,M00248,SEA,Android,69,85710,156,0,368
P09990,M00248,LatAm,Android,155,21657,29,1,370
P09966,M00248,SEA,PC,94,17801,21,1,435
P07324,M00249,NA,Android,26,5132,16,1,390
P01384,M00249,India,Android,79,3904,13,5,459
P03102,M00249,LatAm,iOS,169,2149,7,5,362
P03922,M00249,India,Android,50,1323,2,7,355
P06686,M00250,NA,iOS,44,1948,6,5,295
P03195,M00250,SEA,iOS,85,2372,13,10,393
P01942,M00250,NA,Android,17,7218,24,6,466
P07714,M00250,SEA,Console,100,2287,8,5,497
P04897,M00251,India,Console,91,1942,5,13,488
P04783,M00251,India,PC,110,9035,28,1,340
P01497,M00251,India,PC,109,3754,14,9,336
P01958,M00251,SEA,Console,37,2542,9,6,323
P09172,M00252,LatAm,iOS,113,2695,7,7,306
P09746,M00252,Europe,Android,50,33214,180,1,106
P07333,M00252,SEA,Android,60,1851,7,3,404
P07950,M00252,SEA,Android,52,2865,5,12,515
P03018,M00253,India,PC,108,2681,7,6,328
P06747,M00253,India,Android,110,2914,8,9,444
P00514,M00253,SEA,iOS,97,1568,5,7,361
P03935,M00253,NA,iOS,19,2290,9,12,392
P03026,M00254,Europe,Android,30,3186,10,4,505
P01200,M00254,SEA,Console,32,1672,4,8,542
P05029,M00254,NA,PC,52,6940,14,4,346
P09785,M00254,Europe,Android,34,60470,123,0,199
P00922,M00255,SEA,PC,48,4165,12,9,375
P04650,M00255,LatAm,iOS,95,6808,21,1,416
P05333,M00255,Europe,iOS,22,2734,7,4,432
P01077,M00255,India,Android,109,7523,29,4,392
P06769,M00256,Europe,iOS,12,4320,14,8,336
P09411,M00256,NA,PC,42,6349,14,1,397
P01672,M00256,LatAm,PC,99,9473,25,7,469
P00475,M00256,LatAm,Android,162,4791,17,7,473
P09187,M00257,SEA,iOS,105,3773,12,3,380
P08840,M00257,India,PC,41,5189,13,7,324
P05759,M00257,SEA,Android,43,1114,6,7,399
P06298,M00257,SEA,Android,42,7749,26,1,392
P02479,M00258,NA,iOS,57,2959,7,10,416
P05494,M00258,SEA,PC,102,3697,10,9,490
P03915,M00258,India,Android,32,1838,6,4,307
P02139,M00258,SEA,Android,20,2395,7,7,388
P05455,M00259,SEA,PC,63,2899,6,5,374
P05380,M00259,LatAm,PC,115,12317,29,3,424
P08986,M00259,Europe,iOS,74,594,1,14,396
P04024,M00259,India,iOS,49,6538,20,6,422
P03486,M00260,SEA,PC,33,7577,22,4,371
P02456,M00260,Europe,Android,13,1057,5,10,400
P02465,M00260,SEA,PC,100,1372,1,8,409
P08697,M00260,Europe,PC,16,3779,14,6,361
P01370,M00261,SEA,Android,36,5012,16,2,507
P06689,M00261,SEA,iOS,63,1819,6,5,316
P07457,M00261,NA,iOS,53,6216,24,1,485
P09975,M00261,NA,iOS,73,13130,32,3,369
P01902,M00262,Europe,iOS,73,1501,3,9,285
P04872,M00262,Europe,iOS,75,2628,6,6,352
P04711,M00262,NA,iOS,42,5204,20,2,349
P07887,M00262,Europe,iOS,48,6545,14,4,411
P01794,M00263,Europe,Console,23,785,3,13,536
P02875,M00263,SEA,iOS,54,1496,2,13,359
P06218,M00263,India,Console,93,1488,7,10,463
P05214,M00263,SEA,Android,56,2574,8,5,420
P02246,M00264,LatAm,Android,88,5251,25,1,349
